Server ID,Sponsor,Server Name,Timestamp,Distance,Ping,Download,Upload
10602,Aspire Technology Solutions,Gateshead,2018-04-01T18:42:03.020515,50.827748319535935,48.377,5888372.207699933,5121314.07355131
16353,ITPS Ltd,Newcastle Upon Tyne,2018-04-01T19:42:03.281360,53.14759360118696,52.077,4786727.871080564,4315347.461461088
4068,Bytemark Hosting,York,2018-04-01T20:42:03.728437,68.53899096027538,44.386,5042935.898849588,5660478.948113084
4068,Bytemark Hosting,York,2018-04-01T21:42:03.634383,68.53899096027538,33.35,5063279.91078721,4984996.479794627
10580,aql,Leeds,2018-04-01T22:42:03.429437,88.48071748118944,37.735,6241622.350950169,6002154.013019033
10580,aql,Leeds,2018-04-01T23:42:02.962823,88.48071748118944,39.585,5607967.20456053,5817810.400831455
10602,Aspire Technology Solutions,Gateshead,2018-04-02T00:42:02.848820,50.827748319535935,34.956,8094413.51305307,6028366.359342347
16379,HostYourNet,Middlesbrough,2018-04-02T01:42:03.340592,4.656256850288883,38.219,3681207.262514314,5937032.721812796
4068,Bytemark Hosting,York,2018-04-02T02:42:03.589503,68.53899096027538,40.908,6680326.92046433,5862444.074005917
4068,Bytemark Hosting,York,2018-04-02T03:42:03.031497,68.53899096027538,30.984,7221327.099710551,5979747.847107784
10580,aql,Leeds,2018-04-02T04:42:03.522014,88.48071748118944,31.602,5785846.460415491,6141417.114163214
10580,aql,Leeds,2018-04-02T05:42:03.748546,88.48071748118944,34.417,6632933.42475018,4933485.403456502
4068,Bytemark Hosting,York,2018-04-02T06:42:03.142526,68.53899096027538,33.635,5637203.901050201,4280307.831792082
4068,Bytemark Hosting,York,2018-04-02T07:42:03.145288,68.53899096027538,34.544,4133231.1618517344,5966578.114007629
10602,Aspire Technology Solutions,Gateshead,2018-04-02T08:42:03.887620,50.827748319535935,48.754,3509687.474194734,5854999.084645186
4068,Bytemark Hosting,York,2018-04-02T09:42:03.663628,68.53899096027538,44.778,3369487.6741519305,5969484.386278694
16379,HostYourNet,Middlesbrough,2018-04-02T10:42:03.715994,4.656256850288883,37.469,3338538.696524284,6120513.475709635
16379,HostYourNet,Middlesbrough,2018-04-02T11:42:03.528349,4.656256850288883,32.275,5065380.490224013,5907179.355399427
4068,Bytemark Hosting,York,2018-04-02T12:42:03.414935,68.53899096027538,40.348,4780302.050959949,5671498.358770643
10602,Aspire Technology Solutions,Gateshead,2018-04-02T13:42:03.177782,50.827748319535935,49.43,4794983.713647585,5908428.162433628
10580,aql,Leeds,2018-04-02T14:42:05.525697,88.48071748118944,337.106,1123660.2883206964,3730083.1197888516
16379,HostYourNet,Middlesbrough,2018-04-02T15:42:05.223270,4.656256850288883,291.586,839444.2957625369,3932787.745016685
16379,HostYourNet,Middlesbrough,2018-04-02T16:42:03.573636,4.656256850288883,37.875,3017866.58524711,5830655.481187873
4068,Bytemark Hosting,York,2018-04-02T17:42:03.413606,68.53899096027538,34.0,5419931.751937304,6070027.158480276
10580,aql,Leeds,2018-04-02T18:42:03.269407,88.48071748118944,47.064,4586495.775520893,4886421.717360897
4068,Bytemark Hosting,York,2018-04-02T19:42:03.601666,68.53899096027538,38.512,4416208.055599072,5931807.12921914
10580,aql,Leeds,2018-04-02T20:42:02.986103,88.48071748118944,47.836,2029945.6552578628,4290451.159344152
4068,Bytemark Hosting,York,2018-04-02T21:42:03.213409,68.53899096027538,54.214,3636593.9081559945,5946548.379126955
10602,Aspire Technology Solutions,Gateshead,2018-04-02T22:42:03.731628,50.827748319535935,49.034,5467493.934535718,5896319.612024828
4068,Bytemark Hosting,York,2018-04-02T23:42:02.872422,68.53899096027538,28.118,6533514.317967306,4778712.067557765
4068,Bytemark Hosting,York,2018-04-03T00:42:02.828777,68.53899096027538,28.372,5939674.670638334,6057600.963119887
10580,aql,Leeds,2018-04-03T01:42:03.477490,88.48071748118944,31.148,5230561.017898547,6100168.643141433
4068,Bytemark Hosting,York,2018-04-03T02:42:03.076717,68.53899096027538,30.091,6719421.4719022075,5941690.46350423
10602,Aspire Technology Solutions,Gateshead,2018-04-03T03:42:03.695210,50.827748319535935,35.675,8130018.49817407,5798625.464048183
4068,Bytemark Hosting,York,2018-04-03T04:42:03.658521,68.53899096027538,26.846,7346251.774818018,4218789.910159914
4068,Bytemark Hosting,York,2018-04-03T05:42:03.144409,68.53899096027538,26.67,6734778.177763729,5906269.543782571
10580,aql,Leeds,2018-04-03T06:42:02.845701,88.48071748118944,33.753,5672054.1256784,5956031.960643233
4068,Bytemark Hosting,York,2018-04-03T07:42:02.859395,68.53899096027538,36.674,7422210.486214969,5877510.920781894
10580,aql,Leeds,2018-04-03T08:42:03.716206,88.48071748118944,31.34,4292653.652892386,4438173.209182338
10580,aql,Leeds,2018-04-03T09:42:03.200082,88.48071748118944,39.149,5278478.665140815,5864277.286062614
4068,Bytemark Hosting,York,2018-04-03T10:42:03.351573,68.53899096027538,37.74,5116634.941217247,5535618.139050576
10602,Aspire Technology Solutions,Gateshead,2018-04-03T11:42:03.726130,50.827748319535935,33.277,5868015.348669266,5920126.0671874685
4068,Bytemark Hosting,York,2018-04-03T12:42:03.233475,68.53899096027538,30.012,3956062.553475194,4607922.755694792
10580,aql,Leeds,2018-04-03T13:42:03.975230,88.48071748118944,35.868,7307771.913538397,4716177.308524762
4068,Bytemark Hosting,York,2018-04-03T14:42:03.520686,68.53899096027538,40.516,6364967.230517785,5704414.258764553
4068,Bytemark Hosting,York,2018-04-03T15:42:03.870750,68.53899096027538,41.464,4725144.261836458,5467947.756230605
4068,Bytemark Hosting,York,2018-04-03T16:42:03.297380,68.53899096027538,29.464,5936828.394061658,6063969.222369898
10580,aql,Leeds,2018-04-03T17:42:02.995326,88.48071748118944,35.486,5841829.084106086,5961025.91922541
4068,Bytemark Hosting,York,2018-04-03T18:42:03.845850,68.53899096027538,48.241,4018878.762138067,6003611.41552706
10580,aql,Leeds,2018-04-03T19:42:03.302863,88.48071748118944,40.459,5288097.691717317,4550667.140251184
4068,Bytemark Hosting,York,2018-04-03T20:42:03.094998,68.53899096027538,41.182,4499046.9526841305,6030990.605622883
4068,Bytemark Hosting,York,2018-04-03T21:42:03.175976,68.53899096027538,35.512,3785809.482503632,6057814.073509904
4068,Bytemark Hosting,York,2018-04-03T22:42:03.149005,68.53899096027538,32.922,6228283.107723424,4837143.985568951
16379,HostYourNet,Middlesbrough,2018-04-03T23:42:03.566002,4.656256850288883,34.947,5026276.243889542,5800781.651514348
10580,aql,Leeds,2018-04-04T00:42:03.241838,88.48071748118944,29.164,7662078.952150509,5884321.259450486
4068,Bytemark Hosting,York,2018-04-04T01:42:03.907353,68.53899096027538,29.654,7249604.374119976,5813358.222752218
4068,Bytemark Hosting,York,2018-04-04T02:42:03.263809,68.53899096027538,27.15,7253241.630614539,5951501.95437214
4068,Bytemark Hosting,York,2018-04-04T03:42:03.239756,68.53899096027538,36.697,4600095.54167266,6121432.539400232
4068,Bytemark Hosting,York,2018-04-04T04:42:03.168071,68.53899096027538,33.956,3990768.3169402624,4342434.308100018
4068,Bytemark Hosting,York,2018-04-04T05:42:03.459527,68.53899096027538,29.237,5840410.769980218,5951092.231856066
4068,Bytemark Hosting,York,2018-04-04T06:42:02.976634,68.53899096027538,29.987,7332364.880311879,6030960.173626577
10580,aql,Leeds,2018-04-04T07:42:02.867383,88.48071748118944,40.747,5621356.739661433,5938075.728045578
4068,Bytemark Hosting,York,2018-04-04T08:42:03.273495,68.53899096027538,30.978,5779060.632796959,5885946.171893589
4068,Bytemark Hosting,York,2018-04-04T09:42:03.433642,68.53899096027538,41.26,5396090.576895654,5919143.8826880185
10580,aql,Leeds,2018-04-04T10:42:03.296998,88.48071748118944,48.166,3614307.773598725,5992896.180955541
10602,Aspire Technology Solutions,Gateshead,2018-04-04T11:42:03.335395,50.827748319535935,45.766,6313268.819991694,5928708.949649481
10602,Aspire Technology Solutions,Gateshead,2018-04-04T12:42:03.139656,50.827748319535935,44.441,3871141.7627831562,5854057.829547381
4068,Bytemark Hosting,York,2018-04-04T13:42:03.746355,68.53899096027538,38.5,3682957.981756702,5756110.455222866
16379,HostYourNet,Middlesbrough,2018-04-04T14:42:03.157343,4.656256850288883,38.472,2956090.9709799425,5687278.3912254
4068,Bytemark Hosting,York,2018-04-04T15:42:03.088481,68.53899096027538,31.617,5858286.888046225,6005284.167360105
10602,Aspire Technology Solutions,Gateshead,2018-04-04T16:42:03.463019,50.827748319535935,33.996,5847486.643676154,5808547.521741781
4068,Bytemark Hosting,York,2018-04-04T17:42:02.875989,68.53899096027538,43.435,4210749.45765159,5888388.823091971
16379,HostYourNet,Middlesbrough,2018-04-04T18:42:03.169897,4.656256850288883,35.316,4066894.624855441,5823237.4923930885
16379,HostYourNet,Middlesbrough,2018-04-04T19:42:03.363172,4.656256850288883,48.291,2960372.8875473705,5881923.927000792
16379,HostYourNet,Middlesbrough,2018-04-04T20:42:03.114928,4.656256850288883,41.103,5235938.224656657,5800058.743092613
4068,Bytemark Hosting,York,2018-04-04T21:42:03.387543,68.53899096027538,34.616,4652275.647572898,5634171.989583156
4068,Bytemark Hosting,York,2018-04-04T22:42:03.727826,68.53899096027538,29.364,4299550.208783776,4466403.918048122
10580,aql,Leeds,2018-04-04T23:42:03.800404,88.48071748118944,36.592,9093572.362794982,5917750.743524341
10580,aql,Leeds,2018-04-05T00:42:03.716735,88.48071748118944,32.813,5983664.655219836,4477144.507220707
4068,Bytemark Hosting,York,2018-04-05T01:42:02.846099,68.53899096027538,31.228,4921675.354049274,5796368.413892675
10580,aql,Leeds,2018-04-05T02:42:03.640778,88.48071748118944,28.463,6482382.056391223,5908358.05050706
4068,Bytemark Hosting,York,2018-04-05T03:42:02.931156,68.53899096027538,36.339,4627712.962810523,5947578.288999142
4068,Bytemark Hosting,York,2018-04-05T04:42:03.557101,68.53899096027538,29.46,7394299.773777505,5997615.760631824
16379,HostYourNet,Middlesbrough,2018-04-05T05:42:03.181583,4.656256850288883,33.405,4628273.509603355,4339101.83509734
4068,Bytemark Hosting,York,2018-04-05T06:42:03.001850,68.53899096027538,36.054,4080819.2849445455,6113202.859749078
10580,aql,Leeds,2018-04-05T07:42:02.908892,88.48071748118944,35.585,9264783.957948225,5888422.7581709875
4068,Bytemark Hosting,York,2018-04-05T08:42:02.779261,68.53899096027538,30.999,5290619.105997652,4625906.201225326
10580,aql,Leeds,2018-04-05T09:42:03.324733,88.48071748118944,37.316,8439806.497935394,4304264.6330706775
4068,Bytemark Hosting,York,2018-04-05T10:42:03.691060,68.53899096027538,29.978,5133240.335690442,5926214.472455591
4068,Bytemark Hosting,York,2018-04-05T11:42:03.804459,68.53899096027538,29.819,6750360.365578009,5505235.034494168
16353,ITPS Ltd,Newcastle Upon Tyne,2018-04-05T12:42:03.754628,53.14759360118696,66.237,3803319.930834123,5823507.204594516
4068,Bytemark Hosting,York,2018-04-05T13:42:02.845774,68.53899096027538,35.126,6347508.387883526,5915394.247384137
4068,Bytemark Hosting,York,2018-04-05T14:42:03.760150,68.53899096027538,37.256,5423322.589250301,5199502.453225199
10580,aql,Leeds,2018-04-05T15:42:02.782284,88.48071748118944,33.622,7413235.634737396,5985418.193288929
4068,Bytemark Hosting,York,2018-04-05T16:42:03.269184,68.53899096027538,30.277,5982735.523625449,4931461.027036675
4068,Bytemark Hosting,York,2018-04-05T17:42:02.958656,68.53899096027538,28.523,5424079.215006834,5971839.602835868
10580,aql,Leeds,2018-04-05T18:42:03.458578,88.48071748118944,31.769,6024362.030146046,4936672.532654501
10602,Aspire Technology Solutions,Gateshead,2018-04-05T19:42:03.300207,50.827748319535935,63.615,3243930.2026982084,5363176.530035776
10580,aql,Leeds,2018-04-05T20:42:04.095715,88.48071748118944,91.68,3670570.6958374023,5423211.133758622
10580,aql,Leeds,2018-04-05T21:42:03.226479,88.48071748118944,36.497,3628026.412083433,5980415.334627304
10580,aql,Leeds,2018-04-05T22:42:03.627689,88.48071748118944,41.923,6100488.556692992,4009840.8818562794
16379,HostYourNet,Middlesbrough,2018-04-05T23:42:03.447773,4.656256850288883,41.312,4824680.062469862,5874217.152216867
16379,HostYourNet,Middlesbrough,2018-04-06T00:42:03.561202,4.656256850288883,31.672,4905324.722716579,4405669.567248464
4068,Bytemark Hosting,York,2018-04-06T01:42:02.929971,68.53899096027538,30.415,5922938.679789152,5104880.6995643405
4068,Bytemark Hosting,York,2018-04-06T02:42:03.548434,68.53899096027538,28.351,6370281.032577626,6039003.940796921
16379,HostYourNet,Middlesbrough,2018-04-06T03:42:02.891124,4.656256850288883,33.894,6634425.961090837,5866786.5896947095
4068,Bytemark Hosting,York,2018-04-06T04:42:03.223045,68.53899096027538,31.73,3523110.182272705,4606118.8285815865
4068,Bytemark Hosting,York,2018-04-06T05:42:03.778337,68.53899096027538,33.698,5974152.268575838,4650957.6434144145
4068,Bytemark Hosting,York,2018-04-06T06:42:03.418992,68.53899096027538,30.772,5795105.775848158,5847412.696652325
4068,Bytemark Hosting,York,2018-04-06T07:42:03.028270,68.53899096027538,36.463,6585516.227864759,5888894.32661599
16379,HostYourNet,Middlesbrough,2018-04-06T08:42:03.556232,4.656256850288883,39.974,2548201.1977120233,5924657.163501133
4068,Bytemark Hosting,York,2018-04-06T09:42:03.910676,68.53899096027538,35.055,4421752.367656771,5262652.308509006
4068,Bytemark Hosting,York,2018-04-06T10:42:03.963201,68.53899096027538,38.995,3582400.2612551195,5047268.776066636
10602,Aspire Technology Solutions,Gateshead,2018-04-06T11:42:03.603103,50.827748319535935,34.862,5346528.620861363,5415944.61671473
4068,Bytemark Hosting,York,2018-04-06T12:42:02.803921,68.53899096027538,29.335,9283157.272516137,6006224.599600082
4068,Bytemark Hosting,York,2018-04-06T13:42:03.527605,68.53899096027538,30.476,5420618.189106628,4385591.926335232
10580,aql,Leeds,2018-04-06T14:42:03.399942,88.48071748118944,34.633,6165822.303808565,5894901.881092676
4068,Bytemark Hosting,York,2018-04-06T15:42:03.599990,68.53899096027538,33.94,5401152.227057199,5853057.49909294
4068,Bytemark Hosting,York,2018-04-06T16:42:03.269246,68.53899096027538,39.037,3545282.0293651195,5669578.046040804
16353,ITPS Ltd,Newcastle Upon Tyne,2018-04-06T17:42:03.608347,53.14759360118696,74.294,2340276.2192227654,5908149.954076816
4068,Bytemark Hosting,York,2018-04-06T18:42:03.678037,68.53899096027538,73.039,3621658.635912268,6017453.171181135
16379,HostYourNet,Middlesbrough,2018-04-06T19:42:03.146695,4.656256850288883,38.27,2856073.309190936,4124597.7464985815
10580,aql,Leeds,2018-04-06T20:42:03.213844,88.48071748118944,41.357,5969469.687528053,5920979.066554567
4068,Bytemark Hosting,York,2018-04-06T21:42:03.646511,68.53899096027538,33.149,7271359.852983622,5852089.635870051
16379,HostYourNet,Middlesbrough,2018-04-06T22:42:03.858442,4.656256850288883,55.103,5197564.943700958,5933910.6279039215
10580,aql,Leeds,2018-04-06T23:42:03.170106,88.48071748118944,35.198,7208050.066854038,5898271.368976735
10580,aql,Leeds,2018-04-07T00:42:03.150373,88.48071748118944,29.457,6764643.399445584,5955692.55195228
10580,aql,Leeds,2018-04-07T01:42:03.811488,88.48071748118944,30.192,7131489.283798165,5911202.051361721
10580,aql,Leeds,2018-04-07T02:42:03.323198,88.48071748118944,29.654,5154793.93748155,6134881.384752913
10580,aql,Leeds,2018-04-07T03:42:03.577026,88.48071748118944,28.423,6133527.1724146,5935980.802336834
4068,Bytemark Hosting,York,2018-04-07T04:42:03.734491,68.53899096027538,25.811,7155335.89367868,4203475.046776397
4068,Bytemark Hosting,York,2018-04-07T05:42:03.315185,68.53899096027538,31.283,7144617.045047946,5928052.820327514
4068,Bytemark Hosting,York,2018-04-07T06:42:03.516575,68.53899096027538,29.137,5339368.049200956,5918040.106503976
4068,Bytemark Hosting,York,2018-04-07T07:42:03.280648,68.53899096027538,31.176,5526615.733263923,5907945.568079016
10580,aql,Leeds,2018-04-07T08:42:03.445688,88.48071748118944,39.282,5826137.627006888,5834735.934685749
10580,aql,Leeds,2018-04-07T09:42:04.253211,88.48071748118944,42.564,6676075.57123127,5837253.556489018
10580,aql,Leeds,2018-04-07T10:42:03.382121,88.48071748118944,35.103,5534462.683678366,4421760.91474099
10580,aql,Leeds,2018-04-07T11:42:03.336457,88.48071748118944,37.271,4538176.587164654,5849759.279426516
10580,aql,Leeds,2018-04-07T12:42:03.476966,88.48071748118944,40.051,4430294.879627967,6108255.722462959
10580,aql,Leeds,2018-04-07T13:42:03.509435,88.48071748118944,43.543,4502337.154719886,5968319.501108385
16379,HostYourNet,Middlesbrough,2018-04-07T14:42:04.244992,4.656256850288883,38.24,2954700.1287926147,5718098.1233312385
10580,aql,Leeds,2018-04-07T15:42:03.437619,88.48071748118944,36.341,4374315.409823338,5791603.708622216
4068,Bytemark Hosting,York,2018-04-07T16:42:03.446748,68.53899096027538,53.427,4762741.942511369,4833024.583039599
10580,aql,Leeds,2018-04-07T17:42:03.320288,88.48071748118944,55.111,3831265.771778322,5573187.9612444425
10602,Aspire Technology Solutions,Gateshead,2018-04-07T18:42:03.469696,50.827748319535935,37.447,3003317.533540026,5842162.824505064
4068,Bytemark Hosting,York,2018-04-07T19:42:03.751867,68.53899096027538,34.115,5727866.043077356,5875508.800263228
4068,Bytemark Hosting,York,2018-04-07T20:42:03.616025,68.53899096027538,41.11,3306029.5156912846,5259538.907956902
10580,aql,Leeds,2018-04-07T21:42:03.098252,88.48071748118944,33.871,5004583.757394602,5823198.603440504
16353,ITPS Ltd,Newcastle Upon Tyne,2018-04-07T22:42:03.095098,53.14759360118696,41.375,4733994.965319295,5657288.304516352
4068,Bytemark Hosting,York,2018-04-07T23:42:02.957804,68.53899096027538,32.044,4791462.378031959,4857262.985095273
10580,aql,Leeds,2018-04-08T00:42:03.054494,88.48071748118944,32.065,9489781.81596899,5893588.036726138
10580,aql,Leeds,2018-04-08T01:42:03.025967,88.48071748118944,29.81,8084846.2643891685,4814893.221485844
4068,Bytemark Hosting,York,2018-04-08T02:42:03.533808,68.53899096027538,26.122,4660692.744092715,6126220.80337679
10580,aql,Leeds,2018-04-08T03:42:03.284824,88.48071748118944,32.887,5929350.15707912,5995492.985755652
4068,Bytemark Hosting,York,2018-04-08T04:42:03.831073,68.53899096027538,29.336,8033032.5047870185,4213823.888119097
4068,Bytemark Hosting,York,2018-04-08T05:42:03.611425,68.53899096027538,29.26,6182561.461010785,5064765.04656769
4068,Bytemark Hosting,York,2018-04-08T06:42:02.844773,68.53899096027538,35.641,5546372.57899239,5742794.6329619
10602,Aspire Technology Solutions,Gateshead,2018-04-08T07:42:03.372309,50.827748319535935,41.234,5718337.582071323,6020285.093037231
4068,Bytemark Hosting,York,2018-04-08T08:42:03.102675,68.53899096027538,39.401,4711313.035283791,5714337.262499025
16379,HostYourNet,Middlesbrough,2018-04-08T09:42:03.626489,4.656256850288883,49.41,5313679.303379003,5896586.486861494
10602,Aspire Technology Solutions,Gateshead,2018-04-08T10:42:03.467680,50.827748319535935,40.821,6058941.100398485,5982080.112101945
4068,Bytemark Hosting,York,2018-04-08T11:42:03.274806,68.53899096027538,39.212,3541534.321286327,5697017.312886109
16379,HostYourNet,Middlesbrough,2018-04-08T12:42:03.355105,4.656256850288883,108.431,1803206.2391989834,5197662.918709188
10602,Aspire Technology Solutions,Gateshead,2018-04-08T13:42:03.367588,50.827748319535935,52.646,4631101.41562808,5784989.792285007
10580,aql,Leeds,2018-04-08T14:42:03.349411,88.48071748118944,44.351,4846114.432085302,5714353.6455638865
4068,Bytemark Hosting,York,2018-04-08T15:42:03.498555,68.53899096027538,43.66,4450525.569033092,5914820.8239638405
16353,ITPS Ltd,Newcastle Upon Tyne,2018-04-08T16:42:02.919025,53.14759360118696,42.378,4379681.793311298,5793915.191231604
10580,aql,Leeds,2018-04-08T17:42:02.964604,88.48071748118944,37.65,4952184.196010653,6046336.251171803
10580,aql,Leeds,2018-04-08T18:42:03.095478,88.48071748118944,48.575,4191759.7525315965,5873943.41043564
16379,HostYourNet,Middlesbrough,2018-04-08T19:42:02.932482,4.656256850288883,47.723,3976624.395965079,5889368.513563562
16353,ITPS Ltd,Newcastle Upon Tyne,2018-04-08T20:42:03.637565,53.14759360118696,69.068,2997463.1966678384,5958545.050966891
4068,Bytemark Hosting,York,2018-04-08T21:42:03.185956,68.53899096027538,33.538,5951451.123371739,4373628.335837006
4068,Bytemark Hosting,York,2018-04-08T22:42:03.131997,68.53899096027538,33.769,4787323.17244932,5866618.3567975685
16379,HostYourNet,Middlesbrough,2018-04-08T23:42:03.536817,4.656256850288883,38.981,3719936.178554098,5825895.797666198
10580,aql,Leeds,2018-04-09T00:42:03.216334,88.48071748118944,31.474,9777108.090094438,6024455.465886483
10580,aql,Leeds,2018-04-09T01:42:03.675364,88.48071748118944,32.587,5273182.325628679,5351648.0161813265
10602,Aspire Technology Solutions,Gateshead,2018-04-09T02:42:03.005425,50.827748319535935,31.939,7377335.153586147,6026957.842195478
4068,Bytemark Hosting,York,2018-04-09T03:42:03.507791,68.53899096027538,27.142,8612300.98058305,4303856.333336934
4068,Bytemark Hosting,York,2018-04-09T04:42:03.595809,68.53899096027538,28.615,8330337.211448084,4822692.282923025
10580,aql,Leeds,2018-04-09T05:42:03.001183,88.48071748118944,43.927,7701087.06570225,5601537.091864031
16379,HostYourNet,Middlesbrough,2018-04-09T06:42:03.077100,4.656256850288883,37.17,4158778.052069459,4437896.596201304
16379,HostYourNet,Middlesbrough,2018-04-09T07:42:03.319793,4.656256850288883,46.434,3460824.280145286,4308551.799796702
4068,Bytemark Hosting,York,2018-04-09T08:42:03.030872,68.53899096027538,29.241,4624039.095223743,4570302.062189772
10602,Aspire Technology Solutions,Gateshead,2018-04-09T09:42:03.870271,50.827748319535935,44.788,6161576.46260518,3979752.0364493513
4068,Bytemark Hosting,York,2018-04-09T10:42:03.177409,68.53899096027538,39.263,6091912.373773034,5943388.0376890525
4068,Bytemark Hosting,York,2018-04-09T11:42:03.675824,68.53899096027538,47.042,5307290.85243309,4573841.059754645
10580,aql,Leeds,2018-04-09T12:42:03.883503,88.48071748118944,35.275,7887352.049133586,5881684.138476787
10580,aql,Leeds,2018-04-09T13:42:03.036167,88.48071748118944,31.773,5216460.401349548,5953354.35830628
4068,Bytemark Hosting,York,2018-04-09T14:42:03.011463,68.53899096027538,29.176,5661673.099509592,5983799.0932864025
4068,Bytemark Hosting,York,2018-04-09T15:42:03.713682,68.53899096027538,38.568,5632155.4946871875,5772859.771210307
4068,Bytemark Hosting,York,2018-04-09T16:42:02.930354,68.53899096027538,33.341,6502071.686512878,5877507.403293772
4068,Bytemark Hosting,York,2018-04-09T17:42:03.758769,68.53899096027538,35.343,3607505.270327463,5911794.909312643
10580,aql,Leeds,2018-04-09T18:42:02.912340,88.48071748118944,34.353,10786826.093467383,5886194.376289809
4068,Bytemark Hosting,York,2018-04-09T19:42:03.667642,68.53899096027538,30.624,7412831.51367561,5871408.158723648
10580,aql,Leeds,2018-04-09T20:42:03.889744,88.48071748118944,61.224,4478737.415688011,4693998.623797811
10602,Aspire Technology Solutions,Gateshead,2018-04-09T21:42:03.182264,50.827748319535935,35.052,6314330.953645462,5892458.555258582
10580,aql,Leeds,2018-04-09T22:42:03.211528,88.48071748118944,35.808,5554179.538222243,5943462.249811981
10580,aql,Leeds,2018-04-09T23:42:03.530341,88.48071748118944,36.472,4901086.5157132065,6150794.705045031
4068,Bytemark Hosting,York,2018-04-10T00:42:03.011414,68.53899096027538,37.387,5832319.17901022,5947762.36297999
10602,Aspire Technology Solutions,Gateshead,2018-04-10T01:42:03.868515,50.827748319535935,36.772,3942199.6999355094,5996576.615674378
16353,ITPS Ltd,Newcastle Upon Tyne,2018-04-10T02:42:03.870437,53.14759360118696,39.522,6942819.959329402,5851708.92325973
4068,Bytemark Hosting,York,2018-04-10T03:42:02.798784,68.53899096027538,27.386,7332386.144983696,4664257.4220224265
16379,HostYourNet,Middlesbrough,2018-04-10T04:42:03.548528,4.656256850288883,33.235,4369619.695892663,5049105.997800621
16379,HostYourNet,Middlesbrough,2018-04-10T05:42:03.208403,4.656256850288883,41.732,7069047.180150454,4247939.391354483
10580,aql,Leeds,2018-04-10T06:42:03.018375,88.48071748118944,35.535,6922025.703847839,5914896.186035199
10580,aql,Leeds,2018-04-10T07:42:02.867407,88.48071748118944,35.496,7334411.858719567,4987290.307562533
10580,aql,Leeds,2018-04-10T08:42:03.333047,88.48071748118944,32.301,6211594.851094305,4494620.9596260525
10580,aql,Leeds,2018-04-10T09:42:03.567942,88.48071748118944,34.929,5091450.651211116,6143895.854209448
10580,aql,Leeds,2018-04-10T10:42:02.919951,88.48071748118944,30.987,5565061.329028622,5309727.746993779
4068,Bytemark Hosting,York,2018-04-10T11:42:02.888235,68.53899096027538,32.429,4487116.3761167135,5928645.361460444
4068,Bytemark Hosting,York,2018-04-10T12:42:02.897117,68.53899096027538,35.909,4913172.747870056,5956135.934843433
4068,Bytemark Hosting,York,2018-04-10T13:42:03.725064,68.53899096027538,36.894,5737588.112501246,4557648.718582562
4068,Bytemark Hosting,York,2018-04-10T14:42:03.048128,68.53899096027538,32.641,6222715.692818009,5868393.780494655
10580,aql,Leeds,2018-04-10T15:42:03.608494,88.48071748118944,48.571,5176092.470028468,4517025.67123642
10580,aql,Leeds,2018-04-10T16:42:03.511827,88.48071748118944,37.772,4657408.49609732,5945689.774650149
10580,aql,Leeds,2018-04-10T17:42:03.189250,88.48071748118944,50.989,3918050.4742357708,6060164.242313487
10580,aql,Leeds,2018-04-10T18:42:03.753251,88.48071748118944,44.064,2631628.7962380727,5008276.971052016
10602,Aspire Technology Solutions,Gateshead,2018-04-10T19:42:03.497123,50.827748319535935,92.908,4103702.733329427,5788129.473617437
10580,aql,Leeds,2018-04-10T20:42:03.447498,88.48071748118944,79.667,3313865.288112921,5803160.341853718
4068,Bytemark Hosting,York,2018-04-10T21:42:03.630329,68.53899096027538,62.476,2640267.217958988,4423466.686657913
10580,aql,Leeds,2018-04-10T22:42:04.035902,88.48071748118944,53.734,3994494.2153954287,5908015.938359691
4068,Bytemark Hosting,York,2018-04-10T23:42:03.066400,68.53899096027538,55.052,2658760.5238208943,5904926.735085964
4068,Bytemark Hosting,York,2018-04-11T00:42:05.333072,68.53899096027538,29.776,5598083.039179068,5930200.184057509
10580,aql,Leeds,2018-04-11T01:42:03.230997,88.48071748118944,30.669,8171891.635265166,5874033.189347103
10580,aql,Leeds,2018-04-11T02:42:03.748738,88.48071748118944,32.393,10861405.835766764,5862370.962421621
4068,Bytemark Hosting,York,2018-04-11T03:42:03.907459,68.53899096027538,32.345,5887906.422600474,5848229.930308533
16379,HostYourNet,Middlesbrough,2018-04-11T04:42:03.976793,4.656256850288883,36.843,4362030.346776341,5818904.574016769
4068,Bytemark Hosting,York,2018-04-11T05:42:02.796038,68.53899096027538,34.544,7123895.108910189,5941254.480693701
4068,Bytemark Hosting,York,2018-04-11T06:42:03.440070,68.53899096027538,34.644,5454593.373008893,6137474.053906797
16379,HostYourNet,Middlesbrough,2018-04-11T07:42:03.550668,4.656256850288883,34.108,4615733.4044530485,5937716.708751523
4068,Bytemark Hosting,York,2018-04-11T08:42:03.067102,68.53899096027538,39.146,5020889.849530475,5800710.588156495
10580,aql,Leeds,2018-04-11T09:42:04.019987,88.48071748118944,34.062,6723875.51088477,5857531.054441491
10602,Aspire Technology Solutions,Gateshead,2018-04-11T10:42:03.328722,50.827748319535935,32.859,6476675.51493857,4886794.3977693105
10580,aql,Leeds,2018-04-11T11:42:03.374049,88.48071748118944,34.171,8491461.638695978,4451319.12167714
10580,aql,Leeds,2018-04-11T12:42:02.983672,88.48071748118944,34.571,5587567.968997706,5983569.489497255
